DEPTH,GR,DPHI,NPHI,PEF,AT10,AT30,AT60,AT90,Rh,Rv,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q,Rv_sim_q,Rh_sim_q,Rv_err_q,Rh_err_q
5575.57186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41774425,2.40421393,2.37202739,2.35214506,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5575.82186614,29.9325897,0.36120291,0.47193982,1.47207475,2.4180055,2.40415112,2.3697547,2.34743126,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5576.07186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41824347,2.40413742,2.36781456,2.34316913,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5576.32186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41845126,2.40414734,2.36611179,2.33930273,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5576.57186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41862885,2.40429676,2.36458654,2.33578458,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5576.82186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41878323,2.40450295,2.36321772,2.33258501,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5577.07186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41892223,2.40465772,2.36199702,2.32968361,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5577.32186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41905104,2.40476728,2.36091832,2.32706001,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5577.57186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41916831,2.40504545,2.35995469,2.32467982,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5577.82186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41923648,2.40550339,2.35926366,2.32256983,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5578.07186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41929391,2.4060328,2.35890937,2.32092959,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5578.32186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41934154,2.40661252,2.35856724,2.31938709,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5578.57186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41936414,2.40723277,2.35837255,2.31801545,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5578.82186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41940754,2.40789767,2.35815532,2.31664584,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5579.07186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41942111,2.40862723,2.35805061,2.31562534,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5579.32186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41939533,2.40947391,2.35861392,2.31528186,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5579.57186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41935093,2.41081065,2.35969452,2.31540406,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5579.82186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41924804,2.4128192,2.36116948,2.31600827,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5580.07186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41903415,2.41540312,2.36327445,2.31731203,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5580.32186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41873285,2.4187725,2.36629546,2.31958772,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5580.57186614,29.9325897,0.36120291,0.47193982,1.47207475,2.4184376,2.42336299,2.37055621,2.32314527,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5580.82186614,29.9325897,0.36120291,0.47193982,1.47207475,2.41821738,2.42972314,2.37655339,2.32843959,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5581.07186614,29.9325897,0.36120291,0.47193981,1.47207475,2.41825318,2.43854664,2.38495029,2.33610181,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5581.32186614,29.9325897,0.36120291,0.47193981,1.47207475,2.41837055,2.45055538,2.39641877,2.34677994,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5581.57186614,29.9325897,0.36120291,0.47192482,1.47207475,2.41814305,2.46628648,2.41145542,2.36094201,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5581.82186614,29.9325897,0.36120291,0.47189956,1.47207475,2.41765718,2.48601295,2.43032127,2.3788313,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5582.07186614,29.9325897,0.36120291,0.4718743,1.47207475,2.41699967,2.50998368,2.45326274,2.40068281,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5582.32186614,29.9325897,0.36120291,0.47184903,1.47207475,2.41601864,2.53839468,2.48047517,2.42668639,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5582.57186614,29.9325897,0.3612026,0.47155017,1.47207475,2.41481437,2.5710045,2.51173664,2.45663594,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5582.82186614,29.9325897,0.36120208,0.47106369,1.47207475,2.41767185,2.60719185,2.54646351,2.48998293,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5583.07186614,29.9325897,0.36120156,0.47057721,1.47207475,2.43388171,2.64637004,2.58410443,2.52621387,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5583.32186614,29.93266874,0.36120105,0.47009074,1.47207475,2.46037598,2.70741535,2.6423002,2.58161427,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5583.57186614,29.93353515,0.36108354,0.46873796,1.47207475,2.52511985,2.79082609,2.72200189,2.65783306,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5583.82186614,29.93440155,0.3608858,0.46679115,1.47207475,2.63865186,2.86284917,2.79105517,2.72376125,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5584.07186614,29.93526796,0.36068807,0.46484434,1.47207475,2.78846954,2.97853621,2.90169246,2.82950471,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5584.32186614,29.9418646,0.36049034,0.46289753,1.47207475,2.97986955,3.15546635,3.07039526,2.99097768,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5584.57186614,30.00554662,0.35743666,0.45966231,1.47207475,3.22694593,3.37546673,3.27939507,3.19074263,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5584.82186614,30.06922864,0.35242464,0.45554363,1.47607153,3.54504501,3.64592998,3.53530076,3.43493229,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5585.07186614,30.13291066,0.34741261,0.45142495,1.48541805,3.95104688,3.955783,3.82856019,3.71701184,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5585.32186614,30.19285873,0.34240059,0.44730627,1.49476456,4.46291998,4.35540705,4.20291828,4.07200309,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5585.57186614,30.21560868,0.33952752,0.44389455,1.50411108,5.09843411,4.83287616,4.64774746,4.49207336,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5585.82186614,30.23835862,0.33812115,0.4409676,1.50946081,5.87349439,5.3700097,5.14639825,4.96418897,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5586.07186614,30.26110856,0.33671478,0.43804064,1.50946081,6.80279663,5.97578256,5.70538067,5.49274751,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5586.32186614,30.28178318,0.33530841,0.43511369,1.50946081,7.9122764,6.63815927,6.31341274,6.067351,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5586.57186614,30.28178318,0.33450791,0.4336252,1.50946081,9.28488974,7.33578496,6.95199135,6.67099368,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5586.82186614,30.28178318,0.33412285,0.43312308,1.50946081,10.22185768,7.76545278,7.35215306,7.0561126,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5587.07186614,30.28178318,0.3337378,0.43262095,1.50946081,10.74488463,8.17337023,7.73273971,7.42503919,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5587.32186614,30.28178318,0.33335275,0.43211883,1.50946081,11.11197583,8.7242221,8.24186382,7.9146969,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5587.57186614,30.28178318,0.33319612,0.43188935,1.50946081,11.21500456,9.19985249,8.69447627,8.35426635,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5587.82186614,30.28178318,0.33319612,0.43184684,1.50946081,11.20814853,9.52337904,9.01345144,8.67325062,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5588.07186614,30.28178318,0.33319612,0.43180432,1.50946081,11.20407879,9.78989698,9.28078546,8.94752868,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5588.32186614,30.28178318,0.33319612,0.43176181,1.50946081,11.19738238,10.05552194,9.55131975,9.22757217,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5588.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.18638516,10.30967025,9.81563947,9.50486938,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5588.82186614,30.28178318,0.33319612,0.43174451,1.50946081,11.173066,10.53725094,10.05996441,9.76645354,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5589.07186614,30.28178318,0.33319612,0.43174451,1.50946081,11.16108902,10.73534962,10.28110212,10.00935443,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5589.32186614,30.28178318,0.33319612,0.43174451,1.50946081,11.15193443,10.90040269,10.47519815,10.22964231,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5589.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.14392341,11.02566098,10.63547494,10.42035083,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5589.82186614,30.28178318,0.33319612,0.43174451,1.50946081,11.13502438,11.11614398,10.76551725,10.58442722,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5590.07186614,30.28178318,0.33319612,0.43174451,1.50946081,11.12555236,11.17889731,10.87107239,10.72687487,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5590.32186614,30.28178318,0.33319612,0.43174451,1.50946081,11.11610349,11.22062898,10.95791746,10.85277898,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5590.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.10674904,11.24931089,11.03287319,10.96878645,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5590.82186614,30.28178318,0.33319612,0.43174451,1.50946081,11.09758422,11.26723929,11.09576591,11.07491028,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5591.07186614,30.28178318,0.33319612,0.43174451,1.50946081,11.08877274,11.27626929,11.15408917,11.17523242,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5591.32186614,30.28178318,0.33319612,0.43174451,1.50946081,11.08036162,11.28122535,11.20710649,11.27103032,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5591.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.0714934,11.28698045,11.25727372,11.36667175,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5591.82186614,30.28178318,0.33319612,0.43174451,1.50946081,11.06151889,11.29079299,11.31112133,11.46556082,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5592.07186614,30.28178318,0.33319612,0.43174451,1.50946081,11.05171522,11.29222102,11.36434497,11.56302723,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5592.32186614,30.28178318,0.33319612,0.43174451,1.50946081,11.04305092,11.2941219,11.41020622,11.65428287,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5592.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.03612542,11.29712903,11.4525262,11.74281289,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5592.82186614,30.28178318,0.33319612,0.43174451,1.50946081,11.03111399,11.30106388,11.49429092,11.83090826,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5593.07186614,30.28178318,0.33319612,0.43174451,1.50946081,11.02696931,11.30562536,11.53413701,11.91710796,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5593.32186614,30.28178318,0.33319612,0.43174451,1.50946081,11.02299842,11.30983106,11.57131605,12.00039233,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5593.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.01901325,11.31282852,11.60537749,12.08000179,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5593.82186614,30.28178318,0.33319612,0.43174451,1.50946081,11.01383862,11.31634593,11.63606321,12.15538891,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5594.07186614,30.28178318,0.33319612,0.43174451,1.50946081,11.00893126,11.32046844,11.66329971,12.22621873,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5594.32186614,30.28178318,0.33319612,0.43174451,1.50946081,11.0048674,11.32418935,11.68720944,12.29237338,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5594.57186614,30.28178318,0.33319612,0.43174451,1.50946081,11.00156523,11.32738304,11.70808959,12.35393645,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
5594.82186614,30.28178318,0.33319612,0.43174451,1.50946081,10.99896223,11.32975758,11.72613646,12.41109409,11.15819895,10.81073927,10.0,1.0,Synthetic1,3.0,3.565189e-06,10.870308,10.87030497559499,10.869920616472143,0.5509864229200989,2.5835561349966274,0.0823961757145073,1.0817474950970234,1.816577395557354,1.0745099389489166,-83.19654789383007,-90.37022064435483
