DEPTH,GR,RHOZ,NPOR,PEFZ,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q
5149.34186352,29.74135762,2.19777018,0.24446244,2.1403394,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5149.59186352,32.12479477,2.21256265,0.24710078,2.27586222,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5149.84186352,34.34273039,2.22602234,0.24944235,2.40171205,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5150.09186352,34.67117077,2.22426602,0.24839579,2.41712753,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5150.34186352,34.99961115,2.22250969,0.24734923,2.432543,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5150.59186352,35.25842429,2.22033771,0.24638261,2.44657669,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5150.84186352,34.72231823,2.21342027,0.24632866,2.44483486,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5151.09186352,34.18621217,2.20650283,0.24627471,2.44309303,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5151.34186352,33.70614005,2.20217947,0.24607146,2.44460402,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5151.59186352,33.86579532,2.22747216,0.2441638,2.4832517,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5151.84186352,34.02545058,2.25276485,0.24225613,2.52189938,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5152.09186352,34.42032534,2.27771294,0.2401663,2.56491897,2.07870648,2.07870648,10.0,1.0,Synthetic2,4.0,0.042585272,1.8020153,2.0975506529212,1.7513785505252069,0.9065336112869413,15.746712324425586,1.0,-5.182815676931931e-16
5152.34186352,37.5006503,2.29872672,0.23599674,2.65785166,2.23871731,2.23871731,10.0,1.0,Synthetic2,4.0,0.03583495,2.0205586,2.2632275819778442,1.9597343266637772,1.0948355055084669,12.461733426102956,1.0,2.7858267527583014e-16
5152.59186352,40.58097526,2.31974049,0.23182719,2.75078434,2.85451661,2.85451661,10.0,1.0,Synthetic2,4.0,0.018514954,2.8004339,2.9152370505034924,2.7222787477372714,2.127170684198339,4.63258338730524,1.0,4.2218780720042205e-17
5152.84186352,43.45012242,2.33934829,0.22762919,2.84059428,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5153.09186352,43.90829808,2.34290429,0.22310644,2.89475243,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5153.34186352,44.36647373,2.34646029,0.21858369,2.94891059,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5153.59186352,44.76323925,2.35080635,0.21455204,2.99908142,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5153.84186352,44.45889848,2.36417224,0.21612725,3.00372984,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5154.09186352,44.15455771,2.37753813,0.21770246,3.00837827,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5154.34186352,43.86408372,2.38959009,0.21922212,3.01409527,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5154.59186352,43.73192382,2.38664114,0.22010761,3.032012,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5154.84186352,43.59976392,2.38369219,0.22099309,3.04992873,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5155.09186352,43.49814841,2.38002408,0.22167051,3.06675338,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5155.34186352,43.74525167,2.36814545,0.21997245,3.0711099,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5155.59186352,43.99235492,2.35626682,0.2182744,3.07546643,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5155.84186352,44.18698674,2.34614818,0.21675255,3.07927125,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5156.09186352,43.78256354,2.3561229,0.21724242,3.07677738,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5156.34186352,43.37814034,2.36609763,0.21773229,3.0742835,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5156.59186352,43.03508923,2.37421446,0.21814433,3.07247342,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5156.84186352,43.39270997,2.36112013,0.21766785,3.0784701,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5157.09186352,43.75033072,2.3480258,0.21719138,3.08446679,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5157.34186352,44.12694615,2.33692392,0.21692874,3.09667684,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5157.59186352,44.72041972,2.34856944,0.21910733,3.17982364,3.31030508,3.31030508,10.0,1.0,Synthetic2,4.0,0.011409318,3.3385925,3.405280476436019,3.26221775323934,2.869082883322009,1.452655438049839,1.0,4.70941066486745e-15
5157.84186352,45.31389329,2.36021496,0.22128592,3.26297044,3.43851056,3.43851056,10.0,1.0,Synthetic2,4.0,0.0099595515,3.4866693,3.5439882427453995,3.4120035564549083,3.067539881145497,0.7708862044353249,1.0,2.972824348543924e-17
5158.09186352,46.01811359,2.3729214,0.2231318,3.34791338,3.93190743,3.93190743,10.0,1.0,Synthetic2,4.0,0.0058912556,4.046908,4.079068819060922,3.9813727070033957,3.742748060091583,1.2580478529576131,1.0,-1.9201383880367098e-17
5158.34186352,47.98670533,2.39774014,0.22117925,3.45336249,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5158.59186352,49.95529708,2.42255889,0.21922669,3.55881161,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5158.84186352,51.82541237,2.44591301,0.21740227,3.65569524,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5159.09186352,52.57124318,2.45254585,0.21704067,3.65478851,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5159.34186352,53.317074,2.45917868,0.21667908,3.65388179,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5159.59186352,53.97616935,2.46515498,0.2162232,3.65243388,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5159.84186352,53.64502464,2.46363575,0.21469103,3.64480732,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5160.09186352,53.31387992,2.46211652,0.21315886,3.63718076,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5160.34186352,53.04697153,2.45958553,0.21174578,3.62913751,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5160.59186352,53.51343532,2.44550345,0.21169228,3.61633702,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5160.84186352,53.97989911,2.43142137,0.21163878,3.60353653,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5161.09186352,54.33946456,2.41977082,0.21149553,3.59195291,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5161.34186352,53.47859459,2.43588049,0.21032766,3.59426194,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5161.59186352,52.61772463,2.45199016,0.20915979,3.59657097,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5161.84186352,51.87348206,2.46785799,0.20817543,3.599336,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5162.09186352,52.4607494,2.48096475,0.20928623,3.60730711,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5162.34186352,53.04801675,2.49407151,0.21039704,3.61527822,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5162.59186352,53.69410168,2.5076785,0.21127065,3.62701198,4.29709882,4.29709882,10.0,1.0,Synthetic2,4.0,0.0039680176,4.4516916,4.472753240261227,4.394116883169353,4.087744490391461,2.257757320306464,1.0,7.241173937831885e-16
5162.84186352,55.01169436,2.52699646,0.20943628,3.68170306,4.61402126,4.61402126,10.0,1.0,Synthetic2,4.0,0.0027888413,4.7946386,4.809271935373545,4.7440325183449765,4.231681311618931,2.817742940893518,1.0,1.062247233666384e-15
5163.09186352,56.32928704,2.54631442,0.20760191,3.73639413,5.83369251,5.83369251,10.0,1.0,Synthetic2,4.0,0.0005609958,6.0079355,6.011729669873603,5.97947515602241,3.051877684132567,2.498977204789464,1.0,9.195511381192352e-18
5163.34186352,57.6556245,2.56412001,0.20565809,3.79552489,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5163.59186352,59.0817993,2.56465928,0.20246455,3.90534248,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5163.84186352,60.50797409,2.56519855,0.19927102,4.01516007,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5164.09186352,61.84179153,2.56579407,0.19658294,4.11465572,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5164.34186352,62.1211849,2.56703176,0.19966552,4.09630795,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5164.59186352,62.40057827,2.56826946,0.2027481,4.07796017,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5164.84186352,62.64823983,2.5690764,0.20546337,4.06156598,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5165.09186352,62.53362613,2.56496563,0.20398517,4.06747541,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5165.34186352,62.41901243,2.56085486,0.20250696,4.07338483,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5165.59186352,62.21071957,2.55773588,0.20106767,4.08064818,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5165.84186352,60.93291205,2.56593984,0.2000726,4.10336898,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5166.09186352,59.65510453,2.5741438,0.19907754,4.12608978,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5166.34186352,58.57191154,2.58183393,0.19829138,4.14803941,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5166.59186352,59.7105907,2.58365784,0.19989031,4.16118474,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5166.84186352,60.84926986,2.58548176,0.20148924,4.17433006,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5167.09186352,61.87417887,2.58656843,0.20262229,4.18648449,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5167.34186352,61.60019858,2.57923813,0.19843647,4.18732606,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5167.59186352,61.32621828,2.57190784,0.19425066,4.18816763,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5167.84186352,61.09061248,2.56618571,0.1905815,4.1879232,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5168.09186352,61.29312001,2.57882368,0.19281088,4.17528021,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5168.34186352,61.49562754,2.59146165,0.19504027,4.16263722,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5168.59186352,61.77125187,2.6039214,0.19723749,4.15776222,6.73644132,6.73644132,10.0,1.0,Synthetic2,4.0,0.0,6.7560596,6.7576225501834415,6.7373723119765865,0.31442759132416126,0.013820234339791234,1.0,-6.369719067286714e-17
5168.84186352,62.88163503,2.61434638,0.19906744,4.24157282,6.73146825,6.73146825,10.0,1.0,Synthetic2,4.0,1.948443e-06,6.752335,6.753905188932549,6.733607423461435,0.3333141908906633,0.031778705358004276,1.0,3.673897009295564e-12
5169.09186352,63.99201818,2.62477137,0.20089739,4.32538342,6.71232948,6.71232948,10.0,1.0,Synthetic2,4.0,9.53206e-06,6.737959,6.739556602202356,6.719074032648015,0.405628512180181,0.10048005939086839,1.0,-4.326476908465229e-11
5169.34186352,65.04379334,2.63475728,0.2026891,4.4113677,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5169.59186352,65.42645367,2.63973036,0.20404419,4.52216835,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5169.84186352,65.809114,2.64470344,0.20539928,4.632969,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5170.09186352,66.25441278,2.6485077,0.2065753,4.73616987,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5170.34186352,67.41484123,2.6389678,0.20570691,4.75260565,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5170.59186352,68.57526968,2.62942789,0.20483852,4.76904142,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5170.84186352,69.59081753,2.62014727,0.20417211,4.78243711,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5171.09186352,68.95229484,2.61382692,0.20581173,4.76112486,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5171.34186352,68.31377215,2.60750657,0.20745134,4.73981261,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5171.59186352,67.73318551,2.60280071,0.20872565,4.71878927,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5171.84186352,67.81404234,2.61652725,0.20582937,4.70106437,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5172.09186352,67.89489917,2.63025379,0.20293308,4.68333947,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5172.34186352,67.98754371,2.64357734,0.20039586,4.66904506,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5172.59186352,68.214766,2.65230011,0.201958,4.69391574,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5172.84186352,68.44198829,2.66102288,0.20352013,4.71878643,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5173.09186352,68.73901284,2.66758659,0.20492331,4.7417003,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5173.34186352,69.83295473,2.64950081,0.20451173,4.74227372,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5173.59186352,70.92689662,2.63141504,0.20410015,4.74284714,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5173.84186352,71.99399821,2.61534653,0.20349312,4.74682228,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5174.09186352,72.75466983,2.62230868,0.2006546,4.78963414,6.69816377,6.69816377,10.0,1.0,Synthetic2,4.0,1.5233267e-05,6.727276,6.7288944569882005,6.708273595565431,0.4587927086202119,0.15093428456782945,1.0,-1.4428506037554852e-15
5174.34186352,73.51534145,2.62927084,0.19781608,4.83244599,6.49864251,6.49864251,10.0,1.0,Synthetic2,4.0,0.00010413469,6.573003,6.57495195500087,6.552230778626547,1.1742366945626943,0.8246071167030112,1.0,2.586738542894771e-13
5174.59186352,74.18422014,2.63968573,0.19503389,4.87748252,5.73078792,5.73078792,10.0,1.0,Synthetic2,4.0,0.00066242926,5.9137354,5.917965213768184,5.883808052034137,3.266170313421477,2.6701412470719577,1.0,-1.1368642732438908e-15
5174.84186352,73.80511882,2.68951975,0.19289487,4.94791769,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5175.09186352,73.4260175,2.73935376,0.19075585,5.01835286,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5175.34186352,73.11445216,2.78501759,0.18858694,5.08063336,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5175.59186352,73.57393052,2.78307132,0.1860768,5.04981379,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5175.84186352,74.03340889,2.78112504,0.18356665,5.01899421,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5176.09186352,74.51486747,2.77992259,0.18130605,4.99280454,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5176.34186352,75.2472694,2.78721218,0.18189452,5.01947344,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5176.59186352,75.97967133,2.79450177,0.18248298,5.04614234,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5176.84186352,76.5295745,2.8012382,0.18297309,5.07285785,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5177.09186352,74.99592867,2.80165921,0.18234028,5.10010554,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
